Number,Author Full Names,Article Title,Source Title,Abstract,Publication Date,Publication Year,Volume,Issue,Early Access Date,UT (Unique WOS ID),Pubmed Id,Survey,N,Relevant,Rel_2
1089,"Niu, Xuefeng; Li, Song; Li, Pingchao; Pan, Wenjing; Wang, Qian; Feng, Ying; Mo, Xiaoneng; Yan, Qihong; Ye, Xianmiao; Luo, Jia; Qu, Linbing; Weber, Daniel; Byrne-Steele, Miranda L.; Wang, Zhe; Yu, Fengjia; Li, Fang; Myers, Richard M.; Lotze, Michael T.; Zhong, Nanshan; Han, Jian; Chen, Ling",Longitudinal Analysis of T and B Cell Receptor Repertoire Transcripts Reveal Dynamic Immune Response in COVID-19 Patients,FRONTIERS IN IMMUNOLOGY,"Severe COVID-19 is associated with profound lymphopenia and an elevated neutrophil to lymphocyte ratio. We applied a novel dimer avoidance multiplexed polymerase chain reaction next-generation sequencing assay to analyze T (TCR) and B cell receptor (BCR) repertoires. Surprisingly, TCR repertoires were markedly diminished during the early onset of severe disease but recovered during the convalescent stage. Monitoring TCR repertoires could serve as an indicative biomarker to predict disease progression and recovery. Panoramic concurrent assessment of BCR repertoires demonstrated isotype switching and a transient but dramatic early IgA expansion. Dominant B cell clonal expansion with decreased diversity occurred following recovery from infection. Profound changes in T cell homeostasis raise critical questions about the early events in COVID-19 infection and demonstrate that immune repertoire analysis is a promising method for evaluating emergent host immunity to SARS-CoV-2 viral infection, with great implications for assessing vaccination and other immunological therapies.",SEP 30,2020,11,,,WOS:000578252100001,33117392,,,,
1090,"Harapan, Harapan; Wagner, Abram L.; Yufika, Amanda; Winardi, Wira; Anwar, Samsul; Gan, Alex Kurniawan; Setiawan, Abdul M.; Rajamoorthy, Yogambigai; Sofyan, Hizir; Vo, Trung Quang; Hadisoemarto, Panji Fortuna; Mueller, Ruth; Groneberg, David A.; Mudatsir, Mudatsir",Willingness-to-pay for a COVID-19 vaccine and its associated determinants in Indonesia,HUMAN VACCINES & IMMUNOTHERAPEUTICS,"How countries, particularly low- and middle-income economies, should pay the coronavirus disease 2019 (COVID-19) vaccine is an important and understudied issue. We undertook an online survey to measure the willingness-to-pay (WTP) for a COVID-19 vaccine and its determinants in Indonesia. The WTP was assessed using a simple dichotomous contingent valuation approach and a linear regression model was used to assess its associated determinants. There were 1,359 respondents who completed the survey. In total, 78.3% (1,065) were willing to pay for the COVID-19 vaccine with a mean and median WTP of US$ 57.20 (95%CI: US$ 54.56, US$ 59.85) and US$ 30.94 (95%CI: US$ 30.94, US$ 30.94), respectively. Being a health-care worker, having a high income, and having high perceived risk were associated with higher WTP. These findings suggest that the WTP for a COVID-19 vaccine is relatively high in Indonesia. This WTP information can be used to construct a payment model for a COVID-19 vaccine in the country. Nevertheless, to attain higher vaccine coverage, it may be necessary to partially subsidize the vaccine for those who are less wealthy and to design health promotion materials to increase the perceived risk for COVID-19 in the country.",DEC 1,2020,16,12,SEP 2020,WOS:000573659400001,32991230,,,,
1091,"Kalkowska, Dominika A.; Thompson, Kimberly M.",Expected Implications of Globally Coordinated Cessation of Serotype 3 Oral Poliovirus Vaccine (OPV) Before Serotype 1 OPV,RISK ANALYSIS,"Globally coordinated cessation of all three serotypes of oral poliovirus vaccine (OPV) represents a critical part of a successful polio endgame, which the Global Polio Eradication Initiative (GPEI) plans to conduct in phases, with serotype 2 OPV cessation completed in mid 2016. Although in 2016 the GPEI expected to globally coordinate cessation of the remaining OPV serotypes (1 and 3) by 2021, continuing transmission of serotype 1 wild polioviruses to date makes those plans obsolete. With increasing time since the last reported polio case caused by serotype 3 wild poliovirus (in November 2012) leading to high confidence about its successful global eradication, the Global Commission for the Certification of Poliomyelitis Eradication recently certified its eradication. Questions now arise about the optimal timing of serotype 3 OPV (OPV3) cessation. Using an integrated global model that characterizes the risks, costs, and benefits of global polio policy and risk management options, we explored the implications of different options for coordinated cessation of OPV3 prior to COVID-19. Globally coordinating cessation of OPV3 as soon as possible offers the opportunity to reduce cases of vaccine-associated paralytic polio globally. In addition, earlier cessation of OPV3 should reduce the risks of creating serotype 3 circulating vaccine-derived polioviruses after OPV3 cessation, which represents a significant threat to the polio endgame given current GPEI plans to reduce preventive OPV supplemental immunization activities starting in 2019.",FEB,2021,41,2,SEP 2020,WOS:000569493100001,32936466,,,,
1092,"Xia, Shengli; Duan, Kai; Zhang, Yuntao; Zhao, Dongyang; Zhang, Huajun; Xie, Zhiqiang; Li, Xinguo; Peng, Cheng; Zhang, Yanbo; Zhang, Wei; Yang, Yunkai; Chen, Wei; Gao, Xiaoxiao; You, Wangyang; Wang, Xuewei; Wang, Zejun; Shi, Zhengli; Wang, Yanxia; Yang, Xuqin; Zhang, Lianghao; Huang, Lili; Wang, Qian; Lu, Jia; Yang, Yongli; Guo, Jing; Zhou, Wei; Wan, Xin; Wu, Cong; Wang, Wenhui; Huang, Shihe; Du, Jianhui; Meng, Ziyan; Pan, An; Yuan, Zhiming; Shen, Shuo; Guo, Wanshen; Yang, Xiaoming",Effect of an Inactivated Vaccine Against SARS-CoV-2 on Safety and Immunogenicity Outcomes Interim Analysis of 2 Randomized Clinical Trials,JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION,"This interim analysis of 2 randomized trials compares adverse reactions and neutralizing antibody responses to inactivated coronavirus disease 2019 (COVID-19) vs adjuvant-only control vaccination, and compares the outcomes at varying vaccine doses among healthy adults in China. Question What are the safety and immunogenicity of an inactivated vaccine against coronavirus disease 2019 (COVID-19)? Findings This was an interim analysis of 2 randomized placebo-controlled trials. In 96 healthy adults in a phase 1 trial of patients randomized to aluminum hydroxide (alum) only and low, medium, and high vaccine doses on days 0, 28, and 56, 7-day adverse reactions occurred in 12.5%, 20.8%, 16.7%, and 25.0%, respectively; geometric mean titers of neutralizing antibodies at day 14 after the third injection were 316, 206 and 297 in the low-, medium-, and high-dose groups, respectively. In 224 healthy adults randomized to the medium dose, 7-day adverse reactions occurred in 6.0% and 14.3% of the participants who received injections on days 0 and 14 vs alum only, and 19.0% and 17.9% who received injections on days 0 and 21 vs alum only, respectively; geometric mean titers of neutralizing antibodies in the vaccine groups at day 14 after the second injection were 121 vs 247, respectively. Meaning This inactivated COVID-19 vaccine had a low rate of adverse reactions and demonstrated immunogenicity, but longer-term assessment of safety and efficacy will require phase 3 trials. Importance A vaccine against coronavirus disease 2019 (COVID-19) is urgently needed. Objective To evaluate the safety and immunogenicity of an investigational inactivated whole-virus COVID-19 vaccine in China. Interventions In the phase 1 trial, 96 participants were assigned to 1 of the 3 dose groups (2.5, 5, and 10 mu g/dose) and an aluminum hydroxide (alum) adjuvant-only group (n = 24 in each group), and received 3 intramuscular injections at days 0, 28, and 56. In the phase 2 trial, 224 adults were randomized to 5 mu g/dose in 2 schedule groups (injections on days 0 and 14 [n = 84] vs alum only [n = 28], and days 0 and 21 [n = 84] vs alum only [n = 28]). Design, Setting, and Participants Interim analysis of ongoing randomized, double-blind, placebo-controlled, phase 1 and 2 clinical trials to assess an inactivated COVID-19 vaccine. The trials were conducted in Henan Province, China, among 96 (phase 1) and 224 (phase 2) healthy adults aged between 18 and 59 years. Study enrollment began on April 12, 2020. The interim analysis was conducted on June 16, 2020, and updated on July 27, 2020. Main Outcomes and Measures The primary safety outcome was the combined adverse reactions 7 days after each injection, and the primary immunogenicity outcome was neutralizing antibody response 14 days after the whole-course vaccination, which was measured by a 50% plaque reduction neutralization test against live severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). Results Among 320 patients who were randomized (mean age, 42.8 years; 200 women [62.5%]), all completed the trial up to 28 days after the whole-course vaccination. The 7-day adverse reactions occurred in 3 (12.5%), 5 (20.8%), 4 (16.7%), and 6 (25.0%) patients in the alum only, low-dose, medium-dose, and high-dose groups, respectively, in the phase 1 trial; and in 5 (6.0%) and 4 (14.3%) patients who received injections on days 0 and 14 for vaccine and alum only, and 16 (19.0%) and 5 (17.9%) patients who received injections on days 0 and 21 for vaccine and alum only, respectively, in the phase 2 trial. The most common adverse reaction was injection site pain, followed by fever, which were mild and self-limiting; no serious adverse reactions were noted. The geometric mean titers of neutralizing antibodies in the low-, medium-, and high-dose groups at day 14 after 3 injections were 316 (95% CI, 218-457), 206 (95% CI, 123-343), and 297 (95% CI, 208-424), respectively, in the phase 1 trial, and were 121 (95% CI, 95-154) and 247 (95% CI, 176-345) at day 14 after 2 injections in participants receiving vaccine on days 0 and 14 and on days 0 and 21, respectively, in the phase 2 trial. There were no detectable antibody responses in all alum-only groups. Conclusions and Relevance In this interim report of the phase 1 and phase 2 trials of an inactivated COVID-19 vaccine, patients had a low rate of adverse reactions and demonstrated immunogenicity; the study is ongoing. Efficacy and longer-term adverse event assessment will require phase 3 trials.",SEP 8,2020,324,10,,WOS:000571867000018,32789505,,,,
1093,"Campos, Estefania V. R.; Pereira, Anderson E. S.; de Oliveira, Jhones Luiz; Carvalho, Lucas Braganca; Guilger-Casagrande, Mariana; de Lima, Renata; Fraceto, Leonardo Fernandes",How can nanotechnology help to combat COVID-19? Opportunities and urgent need,JOURNAL OF NANOBIOTECHNOLOGY,"Incidents of viral outbreaks have increased at an alarming rate over the past decades. The most recent human coronavirus known as COVID-19 (SARS-CoV-2) has already spread around the world and shown R(0)values from 2.2 to 2.68. However, the ratio between mortality and number of infections seems to be lower in this case in comparison to other human coronaviruses (such as severe acute respiratory syndrome coronavirus (SARS-CoV) and Middle East respiratory syndrome coronavirus (MERS-CoV)). These outbreaks have tested the limits of healthcare systems and have posed serious questions about management using conventional therapies and diagnostic tools. In this regard, the use of nanotechnology offers new opportunities for the development of novel strategies in terms of prevention, diagnosis and treatment of COVID-19 and other viral infections. In this review, we discuss the use of nanotechnology for COVID-19 virus management by the development of nano-based materials, such as disinfectants, personal protective equipment, diagnostic systems and nanocarrier systems, for treatments and vaccine development, as well as the challenges and drawbacks that need addressing.",SEP 5,2020,18,1,,WOS:000568431400001,32891146,,,,
1094,"Badgujar, Kirtikumar C.; Badgujar, Vivek C.; Badgujar, Shamkant B.","Vaccine development against coronavirus (2003 to present): An overview, recent advances, current scenario, opportunities and challenges",DIABETES & METABOLIC SYNDROME-CLINICAL RESEARCH & REVIEWS,"Background and aim: The pandemic COVID-19 occurring due to novel emerging coronavirus-2019 (SARS-CoV-2) is severely affecting the worldwide public health, culture, economy and human social behaviour. Till date, there is no approved medicine/treatment to cure COVID-19, whereas, vaccine development efforts are going on high priority. This review aimed to provide an overview of prior art, recent advances, vaccine designing strategies, current scenario, opportunities and challenges related to development of coronavirus vaccine. Method: A literature survey was conducted using Scopus, PubMed and Google Scholar with the search key as: coronavirus vaccine, SARS vaccine, MERS vaccine and COVID-19 vaccine. Articles related to above search query were retrieved, sorted, analyzed and developed into an easy-to-understand review. Results: The genome phylogenetic analysis suggested that genomic sequence of SARS-CoV-2 is almost 80% similar to that of SARS-CoV, further both these viruses bind to same host cell receptor ACE-2. Hence it is expected that, previously available literature data about coronavirus vaccine designing may play crucial role in development of rapid vaccine against COVID-19. In view of this, the present review discuss (i) existing information (from 2003 to present) about the type of vaccine, antigen, immunogenic response, animal model, route of administration, adjuvants and current scenario for designing of coronavirus vaccine (ii) potential factors and challenges related to rapid development of COVID-19 vaccine. Conclusion: In conclusion, we discuss possible clues/target sites for designing of vaccine against SARSCoV- 2 virus based on prior-art. (c) 2020 Diabetes India. Published by Elsevier Ltd. All rights reserved.",SEP-OCT,2020,14,5,,WOS:000582194300117,32755836,,,,
1095,"Hanna, Reem; Dalvi, Snehal; Salagean, Tudor; Bordea, Ioana Roxana; Benedicenti, Stefano",Phototherapy as a Rational Antioxidant Treatment Modality in COVID-19 Management; New Concept and Strategic Approach: Critical Review,ANTIOXIDANTS,"The COVID-19 pandemic has taken the entire globe by storm. The pathogenesis of this virus has shown a cytokine storm release, which contributes to critical or severe multi-organ failure. Currently the ultimate treatment is palliative; however, many modalities have been introduced with effective or minimal outcomes. Meanwhile, enormous efforts are ongoing to produce safe vaccines and therapies. Phototherapy has a wide range of clinical applications against various maladies. This necessitates the exploration of the role of phototherapy, if any, for COVID-19. This critical review was conducted to understand COVID-19 disease and highlights the prevailing facts that link phototherapy utilisation as a potential treatment modality for SARS-CoV-2 viral infection. The results demonstrated phototherapy's efficacy in regulating cytokines and inflammatory mediators, increasing angiogenesis and enhancing healing in chronic pulmonary inflammatory diseases. In conclusion, this review answered the following research question. Which molecular and cellular mechanisms of action of phototherapy have demonstrated great potential in enhancing the immune response and reducing host-viral interaction in COVID-19 patients? Therefore, phototherapy is a promising treatment modality, which needs to be validated further for COVID-19 by robust and rigorous randomised, double blind, placebo-controlled, clinical trials to evaluate its impartial outcomes and safety.",SEP,2020,9,9,,WOS:000580387300001,32947974,,,,
1096,"Lu, Jing; Peng, Jinju; Xiong, Qianling; Liu, Zhe; Lin, Huifang; Tan, Xiaohua; Kang, Min; Yuan, Runyu; Zeng, Lilian; Zhou, Pingping; Liang, Chumin; Yi, Lina; du Plessis, Louis; Song, Tie; Ma, Wenjun; Sun, Jiufeng; Pybus, Oliver G.; Ke, Changwen","Clinical, immunological and virological characterization of COVID-19 patients that test re-positive for SARS-CoV-2 by RT-PCR",EBIOMEDICINE,"Background: Some COVID-19 cases test positive again for SARS-CoV-2 RNA following negative test results and discharge, raising questions about the meaning of virus detection. Better characterization of re-positive cases is urgently needed. Methods: Clinical data were obtained through Guangdong's COVID-19 surveillance network. Neutralization antibody titre was determined using microneutralization assays. Potential infectivity of clinical samples was evaluated by cell inoculation. SARS-CoV-2 RNA was detected using three different RT-PCR kits and multiplex PCR with nanopore sequencing. Findings: Among 619 discharged COVID-19 cases, 87 re-tested as SARS-CoV-2 positive in circumstances of social isolation. All re-positive cases had mild or moderate symptoms at initial diagnosis and were younger on average (median, 28). Re-positive cases (n = 59) exhibited similar neutralization antibodies (NAbs) titre distributions to other COVID-19 cases (n = 218) tested here. No infectious strain could be obtained by culture and no full-length viral genomes could be sequenced from re-positive cases. Interpretation: Re-positive SARS-CoV-2 cases do not appear to be caused by active reinfection and were identified in similar to 14% of discharged cases. A robust NAb response and potential virus genome degradation were detected in almost all re-positive cases, suggesting a substantially lower transmission risk, especially through respiratory routes. (C) 2020 Published by Elsevier B.V.",SEP,2020,59,,,WOS:000575450100010,32853988,,,,
1097,"McAteer, John; Yildirim, Inci; Chahroudi, Ann",The VACCINES Act: Deciphering Vaccine Hesitancy in the Time of COVID-19,CLINICAL INFECTIOUS DISEASES,"Since the COVID-19 pandemic first hit Wuhan, China, in December 2019, scientists have been racing to develop and test novel vaccines to protect against severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). The speed of scientific discovery related to COVID-19 is unprecedented. With several vaccine candidates already being tested in clinical trials, we pose the question: what will the vaccine hesitant do in the face of this pandemic?",AUG 1,2020,71,15,,WOS:000581001200001,32282038,,,,
1098,"Husayn, Sameeha S.; Brown, Jeremy D.; Presley, Colby L.; Boghean, Kelsey; Waller, Jacquelyn D.",Hydroxychloroquine Alternatives for Chronic Disease: Response to a Growing Shortage Amid the Global COVID-19 Pandemic,JOURNAL OF PHARMACY PRACTICE,"With the emergence of a novel severe acute respiratory syndrome coronavirus, investigators worldwide are scrambling to identify appropriate treatment modalities, develop accurate testing, and produce a vaccine. To date, effective treatment remains elusive. Chloroquine phosphate and hydroxychloroquine sulfate (HCQ), well-known antimalarial drugs effective in the treatment of systemic lupus erythematosus, rheumatoid arthritis, porphyria cutanea tarda, and chronic Q fever, are currently under investigation. The United States Food and Drug Administration recently issued an Emergency Use Authorization for CQ and HCQ use in the treatment of coronavirus disease 2019 (COVID-19). With spikes in HCQ use and demand, ethical considerations encompassing appropriate use, patient autonomy, nonmaleficence, and distributive justice abound. As drug experts, pharmacists are uniquely positioned to advocate for patients with chronic conditions necessitating HCQ use, assist in the appropriate prescribing of HCQ for COVID-19, and ensure patients and health care professionals are continually educated during this public health crisis. This review highlights the worldwide pandemic, describes appropriate HCQ use for chronic conditions, highlights available alternatives, and deliberates evolving ethical questions. With assistance from colleagues, state boards of pharmacy, and national organizations, pharmacists ensure the just distribution of valuable pharmaceuticals to patients having COVID-19 while supporting the needs of patients requiring HCQ for chronic conditions.",,,,,JUL 2020,WOS:000554532100001,32734810,,,,
1099,"Scheirer, Walter",A pandemic of bad science,BULLETIN OF THE ATOMIC SCIENTISTS,"What can epidemiological models tell us about our potential exposure to COVID-19? What progress is being made with regard to coronavirus vaccine development? These days, the general public is asking these questions and more as the COVID-19 pandemic rages on. That there is an extraordinary level of interest in coronavirus news should come as no surprise, but this elevated interest society now has in pandemic-related science has unintended consequences that shouldn't be ignored. Studies are being rushed to publication even in well-regarded journals. Unvetted articles on so-called preprint servers have received enormous attention. Predatory journals are giving anyone with the ability to pay the opportunity to publish pseudoscience that can be amplified by mainstream news sources. Marketers are exploiting the public's desperation for protection against COVID-19 and adding a scientific sheen to dubious products. And perhaps-well-meaning experts in data science are producing a raft of arguably meaningless research, creating a distraction at best and wasting valuable resources at worst.",JUL 3,2020,76,4,,WOS:000550535700003,,,,,
1100,"Lindsley, Andrew W.; Schwartz, Justin T.; Rothenberg, Marc E.",Eosinophil responses during COVID-19 infections and coronavirus vaccination,JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,"Eosinophils are circulating and tissue-resident leukocytes that have potent proinflammatory effects in a number of diseases. Recently, eosinophils have been shown to have various other functions, including immunoregulation and antiviral activity. Eosinophil levels vary dramatically in a number of clinical settings, especially following eosinophil-targeted therapy, which is now available to selectively deplete these cells. There are key coronavirus disease 2019 (COVID-19)-related questions concerning eosinophils whose answers affect recommended prevention and care. First, do patients with eosinophiliaassociated diseases have an altered course of COVID-19? Second, do patients with eosinopenia (now intentionally induced by biological drugs) have unique COVID-19 susceptibility and/or disease course? This is a particularly relevant question because eosinopenia is associated with acute respiratory deterioration during infection with the severe acute respiratory syndrome coronavirus 2, the causative agent of COVID-19. Third, do eosinophils contribute to the lung pathology induced during COVID-19 and will they contribute to immunopotentiation potentially associated with emerging COVID-19 vaccines? Herein, we address these timely questions and project considerations during the emerging COVID-19 pandemic.",JUL,2020,146,1,,WOS:000579170500001,32344056,,,,
1101,"Radon, Katja; Saathoff, Elmar; Pritsch, Michael; Noller, Jessica Michelle Guggenbuehl; Kroidl, Inge; Olbrich, Laura; Thiel, Verena; Diefenbach, Max; Riess, Friedrich; Forster, Felix; Theis, Fabian; Wieser, Andreas; Hoelscher, Michael","Protocol of a population-based prospective COVID-19 cohort study Munich, Germany (KoCo19)",BMC PUBLIC HEALTH,"BackgroundDue to the SARS-CoV-2 pandemic, public health interventions have been introduced globally in order to prevent the spread of the virus and avoid the overload of health care systems, especially for the most severely affected patients. Scientific studies to date have focused primarily on describing the clinical course of patients, identifying treatment options and developing vaccines. In Germany, as in many other regions, current tests for SARS-CoV2 are not conducted on a representative basis and in a longitudinal design. Furthermore, knowledge about the immune status of the population is lacking. Nonetheless, these data are needed to understand the dynamics of the pandemic and hence to appropriately design and evaluate interventions. For this purpose, we recently started a prospective population-based cohort in Munich, Germany, with the aim to develop a better understanding of the state and dynamics of the pandemic.MethodsIn 100 out of 755 randomly selected constituencies, 3000 Munich households are identified via random route and offered enrollment into the study. All household members are asked to complete a baseline questionnaire and subjects >= 14years of age are asked to provide a venous blood sample of <= 3ml for the determination of SARS-CoV-2 IgG/IgA status. The residual plasma and the blood pellet are preserved for later genetic and molecular biological investigations. For twelve months, each household member is asked to keep a diary of daily symptoms, whereabouts and contacts via WebApp. If symptoms suggestive for COVID-19 are reported, family members, including children <14years, are offered a pharyngeal swab taken at the Division of Infectious Diseases and Tropical Medicine, LMU University Hospital Munich, for molecular testing for SARS-CoV-2. In case of severe symptoms, participants will be transferred to a Munich hospital. For one year, the study teams re-visits the households for blood sampling every six weeks.DiscussionWith the planned study we will establish a reliable epidemiological tool to improve the understanding of the spread of SARS-CoV-2 and to better assess the effectiveness of public health measures as well as their socio-economic effects. This will support policy makers in managing the epidemic based on scientific evidence.",JUN 30,2020,20,1,,WOS:000546835600001,32605549,,,,
1102,"Menzies, Robert; Aqel, Jalil; Abdi, Ikram; Joseph, Telphia; Seale, Holly; Nathan, Sally Anne",Why is influenza vaccine uptake so low among Aboriginal adults?,AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH,"Objectives:Determine major barriers to, and facilitators of, influenza vaccination of Aboriginal adults, in order to improve coverage from the current level of 30%. Methods:i) A focus group with 13 Aboriginal Immunisation Healthcare Workers; and ii) a cross-sectional survey of Aboriginal people aged >= 18 years at the 2017 New South Wales Koori Knockout (29 September-2 October). Results:The focus group nominated poor identification of Aboriginality in general practice. Of 273 survey respondents, a substantial minority (30%) were unaware of their eligibility for free influenza vaccination. More than half (52%) believed the vaccine could cause influenza, 40% reported there were better ways than vaccination for avoiding infection and 30% said they would not have the vaccine if it was offered to them. Regarding health service access, few reported experiencing difficulty (17%), feeling uncomfortable (15%) or being discriminated against (8%), but 53% reported not receiving a reminder from a health professional. Conclusions:Misconceptions about influenza disease and vaccine among Aboriginal people and inadequate identification of Aboriginality in general practice appear to be the greatest barriers to vaccination, rather than health service access in general. Implications for public health:More active communication to and targeting of Aboriginal adults is required; this is even more urgent following the arrival of COVID-19.",AUG,2020,44,4,JUN 2020,WOS:000542557100001,32583522,,,,
1103,"Jain, S. Lochlann",The WetNet: What the Oral Polio Vaccine Hypothesis Exposes about Globalized Interspecies Fluid Bonds,MEDICAL ANTHROPOLOGY QUARTERLY,"The author analyzes the aftermath of Edward Hooper's suggestion that the trial of an oral polio vaccine (OPV) in the Belgian colonies of Africa engendered the pandemic form of the AIDS virus, HIV-1. In response to Hooper's book, The River(1999), the Royal Society in London held a conference to debate the origins of HIV. Examination of the quick dismissal of the OPV theory opens a space for legitimately challenging the widely held belief that the vaccine contamination question was convincingly resolved. This article interrogates the relationship between historiography and the making of scientific facts and history, suggesting that historians have been too credulous of scientists' testimony. The further result of the lack of a thorough analysis of the evidence backing the OPV hypothesis has resulted in a missed opportunity to readThe Riveras one of the few detailed accounts of the immense social, political, technological, and interspecies infrastructure constituted by Cold War vaccine production. This biomedical infrastructure dramatically changed the geographic and interspecies mobility of viruses in ways that may be impossible to reconstruct. Yet these potential transmission routes remain crucial to acknowledge. The COVID-19 pandemic draws attention to the critical importance of studying The WetNet, a concept coined by the author to name the conceptual and material infrastructures of inter- and intraspecies fluid bonding.",DEC,2020,34,4,JUN 2020,WOS:000541183100001,32529703,,,,
1104,"Hassan, Zubaida; Hashim, Muhammad Jawad; Khan, Gulfaraz",Population risk factors for COVID-19 deaths in Nigeria at sub-national level,PAN AFRICAN MEDICAL JOURNAL,"Introduction: Nigeria is the most populous country in the African continent. The aim of this study was to analyze risk factors for COVID-19 prevalence and deaths in all 6 geopolitical regions and 37 States in Nigeria. Methods: we analyzed the data retrieved from various sources, including Nigeria CDC, Nigeria National Bureau of Statistics, Unicef-Nigeria multiple indicator cluster survey and the Institute of Health Metrics and Evaluation, University of Washington. We examined 4 clinical risk factors (prevalence of TB, HIV, smoking and BCG vaccination coverage) and 5 sociodemographic factors (age >= 65, population density, literacy rate, unemployment and GDP per capita). Multivariate modeling was conducted using generalized linear model. Results: our analysis showed that the incidence of confirmed COVID-19 cases differed widely across the 37 States, from 0.09 per 100,000 in Kogi to 83.7 in Lagos. However, more than 70% of confirmed cases were concentrated in just 7 States: Lagos, Abuja, Oyo, Kano, Edo, Rivers and Delta. Case mortality rate (CMR) also varied considerably, with Lagos, Abuja and Edo having CMR above 9 per million population. On bivariate analysis, higher CMR correlated positively with GDP (r=0.53) and to a lesser extent with TB (r=0.36) and population density (r=0.38). On multivariate analysis, which is more definitive, States with higher HIV prevalence and BCG coverage had lower CMR, while high GDP States had a greater CMR. Conclusion: this study indicates that COVID-19 has disproportionately affected certain States in Nigeria. Population susceptibility factors include higher economic development but not literacy or unemployment. Death rates were mildly lower in States with higher HIV prevalence and BCG vaccination coverage.",APR,2020,35,,,WOS:000616555000129,33193946,,,,
1105,"Abbas, Muhammad Zaheer",Treatment of the novel COVID-19: why Costa Rica's proposal for the creation of a global pooling mechanism deserves serious consideration?,JOURNAL OF LAW AND THE BIOSCIENCES,"The COVID-19 is causing not only deaths and fear but also economic and social harm across the globe. Lockdowns, travel restrictions, quarantines, social distancing, and other strict public health measures are playing their part in delaying the spread of infection, but a safe and potent vaccine, effective therapeutics, point-of-care diagnostics, and other health products are desperately needed because it may not be practically possible for governments to extend these measures for an indefinite period of time. On March 23, Costa Rica submitted a proposal to the Director-General of the World Health Organization for the creation of a global pooling mechanism in order to facilitate access to and use of intellectual property, trade-secret know-how, regulatory data, cell lines, product blueprints, and other proprietary data for technologies that are useful for the detection, prevention, control, and treatment of the COVID-19 pandemic. This study critically evaluates Costa Rica's proposal and endeavors to briefly answer the following questions: Why Costa Rica's proposal deserves serious consideration? To what extent this proposal addresses some of the key concerns related to the COVID-19? To what extent this proposal is practically feasible?",JAN-JUN,2020,7,1,,WOS:000612916400036,32855814,,,,
1106,"Burlakov, Vladimir N.; Shchepelkov, Vladislav F.; Diveeva, Nell, I",CRIMINOLOGICAL SECURITY IN THE SPHERE OF PREVENTIVE MEDICINE: RISKS AND THEIR PREVENTION,RUSSIAN JOURNAL OF CRIMINOLOGY,"Currently there is a high public interest in solving the problems of preventive medicine (vaccinations, medical check-ups, clinical examinations). This can be largely explained by legislative initiatives that draw mixed reactions from the public, by real problems that people face during vaccinations and medical check-ups, and, certainly, by the pandemic of COVID-19. A separate group of problems connected with various preventive medical programs is composed of criminological risks and prevention of crimes associated with preventive healthcare. The authors give a definition of criminological security in the sphere of preventive medicine, single out criminological risks and present their classification. They describe the essence of key criminological risks of preventive medicine (iatrogenic and corruption ones), establish their causes and outline the ways of their prevention. To reduce the iatrogenic risks of vaccination, it is suggested that a systemic national monitoring of the safety of vaccines should be organized, including the analysis of official data, public surveys, comparison of data from various sources, and other measures. To reduce the iatrogenic risks of medical check-ups, it is necessary to reject medical examinations that pose high risks to life and health; it is also necessary for the Russian Ministry of Healthcare to issue orders with a list of medical manipulations included in check-ups which would also act as criteria of their completeness. The authors believe that corruption risks in the sphere of preventive medicine can be reduced through the following measures: 1) vaccinations and check-ups should be conducted after citizens request them in their accounts (this should reduce the number of distorted records); 2) the list of compulsory check-up procedures should not include the procedures that cause pain, are dangerous to health and life, as well as those connected with accessing closed parts of the human body, or they should be substituted with alternative procedures that provide diagnostic results; 3) a time limit for check-ups should be introduced; 4) preventive medicine should be included in the monitoring of the effectiveness of corruption counteraction. A legal and criminological expertise of draft legal acts that regulate the procedure of medical check-ups, conducted by leading legal centers (universities), should become a general measure of preventing criminological risks of medical check-ups.",,2020,14,5,,WOS:000592782800001,,,,,
